filename,Date (Farsi),Date (Gregorian),Date (Normalized),Place (English),Place (Farsi),City (English-LCSH),City (Farsi),Country (English),Country (Farsi),Description (English),Description (Farsi),Keywords/Chants/Slogans (English),Keywords/Chants/Slogans (Farsi),Names (English),Names (Farsi),Title (English),Title (Farsi),Physical Type,Genre (English),"Lat, Lon"
rasatv3_104.mp4,۱۳۹۰/۰۲/۲۴,5/14/11,2011-05-14,,,Tehran (Iran),تهران,Iran,ایران,This video is a RASA TV report on complaints of the Iranian political prisoners about violation of human rights in prisons.,این ویدیو به گزارش تلویزون رسا از شکایت زندانیان سیاسی از نقض حقوق بشر در زندانها اختصاص داده شده است. ,RASA TV / Prisoner of Conscience / Human Rights ,حقوق بشر / زندانی عقیدتی,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_105.mp4,۱۳۸۹/۱۲/۲۶,3/17/11,2011-03-17,,,Geneva,ژنو ,Switzerland,سویس,This video is a RASA TV report on the protests of Iranian students in Geneva against the violation of human rights in Iran. ,این ویدیو به گزارش تلویزون رسا از تظاهرات دانشجویان ایرانی,RASA TV / Human Rights / Global Support for Iran,حمایت جهانی برای ایران / حقوق بشر / تلویزون رسا,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"46.2044, 6.1432"
rasatv3_106.mp4,۱۳۸۹/۱۲/۰۲,2/21/11,2011-02-21,,,Tehran (Iran),تهران,Iran,ایران,This video is a RASA TV report on some of the criticisms against the Green Movement.,این ویدیو به گزارش تلویزون رسا از برخی,RASA TV / Green Movement, جنبش سبز / تلویزون رسا,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_107.mp4,۱۳۸۹/۱۲/۰۳,2/22/11,2011-02-22,,,Tehran (Iran),تهران,Iran,ایران,This video is a RASA TV report on some of the criticisms against the Green Movement.,این ویدیو به گزارش تلویزون رسا از برخی,RASA TV / Green Movement, جنبش سبز / تلویزون رسا,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_108.mp4,۱۳۸۹/۱۱/۲۵,2/14/11,2011-02-14,Embassy of the Islamic Republic of Iran,سفارت جمهوری اسلامی ایران,Rome,رم,Itay,ایتالیا,This video is a RASA TV report on supporters of the Green Movement staging a protest in front of the Iranian Embassy in Rome.,این ویدیو به گزارش تلویزون رسا از تظاهرات حامیان جنبش سبز مقابل سفارت ایران در رم اختصاص داده شده است.,RASA TV / Green Movement, جنبش سبز / تلویزون رسا,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"41.9028, 12.4964"
rasatv3_109.mp4,۱۳۸۹/۱۲/۰۴,2/23/11,2011-02-23,,,Tehran (Iran),تهران,Iran,ایران,This video is a RASA TV report on the history of democratic movement and civil rights movement.,این ویدیو به گزارش تلویزون رسا از تاریخ جنبشهای مردمی و دموکراسی خواهی,RASA TV / Civil Rights Movement,جنبشهای مردمی / تلویزون رسا,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_110.mp4,۱۳۸۹/۱۱/۳۰,2/19/11,2011-02-19,,,Tehran (Iran),تهران,Iran,ایران,This video is a RASA TV report on some of the most important characteristics of Iranian culture and society,این ویدیو به گزارش تلویزون رسا از برخی,RASA TV / Iranian Culture ,جامعهٔ ایران / تلویزون رسا,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_111.mp4,۱۳۸۹/۱۲/۰۱,2/20/11,2011-02-20,,,Tehran (Iran),تهران,Iran,ایران,This video is a RASA TV report on some of the most important characteristics of Iranian culture and society,این ویدیو به گزارش تلویزون رسا از برخی,RASA TV / Iranian Culture ,جامعهٔ ایران / تلویزون رسا,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_112.mp4,۱۳۹۰/۷/۴,9/26/11,2011-09-26,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on Mehdi Karroubi and his doings on the occasion of his birthday. ,گزارش تلویزیون رسا به مهدی کروبی و اقداماتش به مناسبت تولد وی می,RASA TV / Green Movement, جنبش سبز / تلویزون رسا,Mehdi Karroubi,مهدی کروبی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_113.mp4,۱۳۹۰/۳/۲,5/23/11,2011-05-23,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports a video coverage of Green movement ceremony in commemoration of 05/23/2009 including a speech given by Mohammad Khatami. ,گزارش تلویزیون رسا به خبر تصویری مراسم جنبش سبز در یادبود ۱۳۸۸/۰۳/۰۲ شامل سخنرانی محمد خاتمی می,RASA TV / Green Movement, جنبش سبز / تلویزون رسا,Mohammad Khatami,محمد خاتمی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_114.mp4,۱۳۹۰/۳/۱۱,6/1/11,2011-06-01,,,Tehran (Iran),تهران,Iran,ایران,"Rasa TV delivers a visual report on funeral of Ezzatollah Sahabi and attends to possible killing of Haleh Sahabi, his daughter. ",گزارش تلویزیون رسا به مراسم خاکسپاری و تشییع عزت,RASA TV / Police Brutality,خشونت پلیس / تلویزیون رسا,Ezzatollah Sahabi / Haleh Sahabi,هاله سحابی / عزت,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_115.mp4,۱۳۸۹/۰۹/۱۷,12/8/10,2010-12-08,,,Tehran (Iran),تهران,Iran,ایران,"Rasa TV reports on current status of Iranian banks, banking crisis, interest rates, and the economy.",گزارش تلویزیون رسا به وضعیت بانک,RASA TV / Economy,اقتصاد / تلویزون رسا,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_116.mp4,۱۳۸۹/۰۹/۲۱,12/12/10,2010-12-12,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on statements of Mir Hossein Mousavi on the occasion of month of Muharram regarding current status of society and its correlation with Islamic teachings and reasons of Hossein’s uprising. ,گزارش تلویزیون رسا به سخنان میر حسین موسوی به مناسبت ماه محرّم پیرامون وضعیت کنونی,RASA TV / Green Movement, جنبش سبز / تلویزون رسا,Mir-Hossein Mousavi,میر حسین موسوی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_117.mp4,۱۳۸۹/۰۹/۰۸,11/29/10,2010-11-29,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on defense statement of Jafar Panahi after his arrest to elaborate on status of artists and art after 2009 presidential election. ,گزارش تلویزیون رسا به دفاعیه جعفر پناهی پس از دستگیری وی پیرامون وضعیت هنرمندان و هنر پس از انتخابات ریاست جمهوری ۱۳۸۸ می,Rasa TV / Artistim Freedom,آزادی هنری / تلویزیون رسا,Jafar Panahi,جعفر پناهی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_118.mp4,۱۳۸۹/۱۱/۲۳,2/12/11,2011-02-12,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on statements of Mohammad Khatami in a reformists meeting on the revolution of 02/11/1979.,گزارش تلویزیون رسا به سخنان محمد خاتمی در نشستی با شورای هماهنگی جبهه اصلاحات پیرامون انقلاب ۱۳۵۷/۱۱/۲۲ می,Rasa TV / Islamic Revolution,انقلاب اسلامی / تلویزیون رسا,Mohammad Khatami,محمد خاتمی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_119.mp4,۱۳۸۹/۱۱/۲۴,2/13/11,2011-02-13,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on statements of Mohammad Khatami in a reformists meeting on the revolution of 02/11/1979 making references to freedom movements in Egypt. ,گزارش تلویزیون رسا به سخنان محمد خاتمی در نشستی با شورای هماهنگی جبهه اصلاحات پیرامون انقلاب ۱۳۵۷/۱۱/۲۲ با اشاره,Rasa TV / Egypt / Islamic Revolution,انقلاب اسلامی / مصر / تلویزیون رسا,Mohammad Khatami,محمد خاتمی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_120.mp4,۱۳۸۹/۱۱/۲۷,2/16/11,2011-02-16,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV obstacles in way of social and political development of Iran.,گزارش تلویزیون رسا به موانع بر سر راه توسعه سیاسی و اجتماعی ایران می,Rasa TV / Development,توسعه / تلویزیون رسا,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_121.mp4,۱۳۸۹/۰۹/۱۳,12/4/10,2010-12-04,University of Tehran,دانشگاه تهران,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on the history of protests in University of Tehran before and after the revolution and creation of Student day after three students were killed by the authorities in Tehran University on 12/07/1953.,گزارش تلویزیون رسا به تاریخچه اعتراضات در دانشگاه تهران پیش و پس از انقلاب و ایجاد روز دانشجو پس از کشته شدن سه دانشجو در دانشگاه تهران توسط ماموران در ۱۳۳۲/۰۹/۱۶ می,Rasa TV / Student Movement / Student Rights , حقوق دانشجویی / جنبش دانشجویی / تلویزیون رسا,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.701403, 51.396135"
rasatv3_122.mp4,۱۳۸۹/۱۰/۱,12/22/10,2010-12-22,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on letters Mohammad Nourizad wrote to the supreme leader that eventually led to his conviction and later on his hunger strike in protest of his prosecution. ,گزارش تلویزیون رسا به نامه,Rasa TV / Prisoner of Conscience / Hunger Strike ,اعتصاب غذا / زندانی عقیدتی,Mohammad Nourizad / Ali Khamenei,علی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_123.mp4,۱۳۸۹/۱۱/۱۰,11/30/11,2011-11-30,,,Tehran (Iran),تهران,Iran,ایران,"Rasa TV reports on the defense statement of Emad Behavar, member of the Freedom movement. ",گزارش تلویزیون رسا به دفاییه عماد بهاور عضو نهضت آزادی می,Rasa TV / Prisoner of Conscience / Freedom Movement, نهضت آزادی / زندانی عقیدتی,Emad Behavar,عماد بهاور,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_124.mp4,۱۳۸۹/۱۱/۱۱,1/31/11,2011-01-31,,,Tehran (Iran),تهران,Iran,ایران,"Rasa TV reports on the defense statement of Emad Behavar, member of the Freedom movement. ",گزارش تلویزیون رسا به دفاییه عماد بهاور عضو نهضت آزادی می,Rasa TV / Prisoner of Conscience / Freedom Movement, نهضت آزادی / زندانی عقیدتی,Emad Behavar,عماد بهاور,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_125.mp4,۱۳۸۹/۱۰/۱۱,1/1/11,2011-01-01,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on letters Mohammad Nourizad wrote to the supreme leader that eventually led to his conviction and later on his hunger strike in protest of his prosecution. ,گزارش تلویزیون رسا به نامه,Rasa TV / Prisoner of Conscience / Hunger Strike ,اعتصاب غذا / زندانی عقیدتی,Mohammad Nourizad / Ali Khamenei,علی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_126.mp4,۱۳۸۹/۱۱/۱۲,2/1/11,2011-02-01,,,Tehran (Iran),تهران,Iran,ایران,"Rasa TV reports on the defense statement of Emad Behavar, member of the Freedom movement. ",گزارش تلویزیون رسا به دفاییه عماد بهاور عضو نهضت آزادی می,Rasa TV / Prisoner of Conscience / Freedom Movement, نهضت آزادی / زندانی عقیدتی,Emad Behavar,عماد بهاور,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_127.mp4,۱۳۸۹/۱۰/۱۲,1/2/11,2011-01-02,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on letters Mohammad Nourizad wrote to the supreme leader that eventually led to his conviction and later on his hunger strike in protest of his prosecution. ,گزارش تلویزیون رسا به نامه,Rasa TV / Prisoner of Conscience / Hunger Strike ,اعتصاب غذا / زندانی عقیدتی,Mohammad Nourizad / Ali Khamenei,علی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_128.mp4,۱۳۸۹/۱۱/۱۳,2/2/11,2011-02-02,,,Tehran (Iran),تهران,Iran,ایران,"Rasa TV reports on the defense statement of Emad Behavar, member of the Freedom movement. ",گزارش تلویزیون رسا به دفاییه عماد بهاور عضو نهضت آزادی می,Rasa TV / Prisoner of Conscience / Freedom Movement, نهضت آزادی / زندانی عقیدتی,Emad Behavar,عماد بهاور,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_129.mp4,۱۳۸۹/۱۰/۱۳,1/3/11,2011-01-03,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on letters Mohammad Nourizad wrote to the supreme leader that eventually led to his conviction and later on his hunger strike in protest of his prosecution. ,گزارش تلویزیون رسا به نامه,Rasa TV / Prisoner of Conscience / Hunger Strike ,اعتصاب غذا / زندانی عقیدتی,Mohammad Nourizad / Ali Khamenei,علی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_130.mp4,۱۳۸۹/۱۰/۱۴,1/4/11,2011-01-04,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on letters Mohammad Nourizad wrote to the supreme leader that eventually led to his conviction and later on his hunger strike in protest of his prosecution. ,گزارش تلویزیون رسا به نامه,Rasa TV / Prisoner of Conscience / Hunger Strike ,اعتصاب غذا / زندانی عقیدتی,Mohammad Nourizad / Ali Khamenei,علی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_131.mp4,۱۳۸۹/۱۱/۱۶,2/5/11,2011-02-05,,,Tehran (Iran),تهران,Iran,ایران,"Rasa TV reports on the defense statement of Emad Behavar, member of the Freedom movement. ",گزارش تلویزیون رسا به دفاییه عماد بهاور عضو نهضت آزادی می,Rasa TV / Prisoner of Conscience / Freedom Movement, نهضت آزادی / زندانی عقیدتی,Emad Behavar,عماد بهاور,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_132.mp4,۱۳۸۹/۱۱/۱۷,2/6/11,2011-02-06,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on the efforts made to keep Akbar Hashemi Rafsanjani from getting elected for Assembly of experts approaching Assembly’s election time. ,گزارش تلویزیون رسا به اقدامت انجام شده جهت جلوگیری از انتخاب اکبر هاشمی,Rasa TV / Assembly of Experts ,مجلس خبرگان / تلویزیون رسا,Akbar Hashemi Rafsanjani,اکبر هاشمی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_133.mp4,۱۳۸۹/۱۱/۱۸,2/7/11,2011-02-07,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on statements of a group of clergymen on insecurities inside the country on thirty second anniversary of the Islamic revolution. ,گزارش تلویزیون رسا به بیانیه مجمع روحانیون مبارز پیرامون ناامنی,Rasa TV / Association of Combatant Clerics ,مجمع روحانیون مبارز / تلویزیون رسا,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_134.mp4,۱۳۸۹/۱۰/۱۸,1/8/11,2011-01-08,,,Tehran (Iran),تهران,Iran,ایران,"Rasa TV reports on defense statement of Abolfazl Ghadyani, member of the Mujahedin of the Islamic Revolution and a reformist, read during his private prosecution. ",گزارش تلویزیون رسا به دفاعیه ابوالفضل قدیانی عضو مجاهدین انقلاب اسلامی و اصلاح طلب خواند شده در دادگاه غیرعلنی وی می,Rasa TV / Mojahedin of the Islamic Revolution / Prisoner of Conscience,زندانی عقیدتی,Abolfazl Ghadyani,ابوالفضل قدیانی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_135.mp4,۱۳۸۹/۱۱/۱۹,2/8/11,2011-02-08,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on statements of a group of clergymen on insecurities inside the country on thirty second anniversary of the Islamic revolution.,گزارش تلویزیون رسا به بیانیه مجمع روحانیون مبارز پیرامون ناامنی,Rasa TV / Association of Combatant Clerics ,مجمع روحانیون مبارز / تلویزیون رسا,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_136.mp4,۱۳۸۹/۱۰/۱۹,1/9/11,2011-01-09,,,Tehran (Iran),تهران,Iran,ایران,"Rasa TV reports on defense statement of Abolfazl Ghadyani, member of the Mujahedin of the Islamic Revolution and a reformist, read during his private prosecution. ",گزارش تلویزیون رسا به دفاعیه ابوالفضل قدیانی عضو مجاهدین انقلاب اسلامی و اصلاح طلب خواند شده در دادگاه غیرعلنی وی می,Rasa TV / Mojahedin of the Islamic Revolution / Prisoner of Conscience,زندانی عقیدتی,Abolfazl Ghadyani,ابوالفضل قدیانی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_137.mp4,۱۳۸۹/۰۹/۲۰,12/11/10,2010-12-11,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on Ayatollah Hussein-Ali Montazeri and his commemoration ceremony on his death anniversary.,گزارش تلویزیون رسا به آیت,Rasa TV / Clergy ,روحانیت / تلویزیون رسا,Hussein-Ali Montazeri,حسین علی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_138.mp4,۱۳۸۹/۱۱/۲۰,2/9/11,2011-02-09,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports an analytical view on Green movement and its achievements so far. ,گزارش تلویزیون رسا به تحلیل جنبش سبز و دست یافته,Rasa TV / Green Movement ,جنبش سبز / تلویزیون رسا,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_139.mp4,۱۳۸۹/۱۰/۲۰,1/10/11,2011-01-10,,,Tehran (Iran),تهران,Iran,ایران,"Rasa TV reports on defense statement of Abolfazl Ghadyani, member of the Mujahedin of the Islamic Revolution and a reformist, read during his private prosecution. ",گزارش تلویزیون رسا به دفاعیه ابوالفضل قدیانی عضو مجاهدین انقلاب اسلامی و اصلاح طلب خواند شده در دادگاه غیرعلنی وی می,Rasa TV / Mojahedin of the Islamic Revolution / Prisoner of Conscience,زندانی عقیدتی,Abolfazl Ghadyani,ابوالفضل قدیانی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_140.mp4,۱۳۸۹/۱۰/۲۱,1/11/11,2011-01-11,,,Tehran (Iran),تهران,Iran,ایران,"Rasa TV reports on defense statement of Abolfazl Ghadyani, member of the Mujahedin of the Islamic Revolution and a reformist, read during his private prosecution. ",گزارش تلویزیون رسا به دفاعیه ابوالفضل قدیانی عضو مجاهدین انقلاب اسلامی و اصلاح طلب خواند شده در دادگاه غیرعلنی وی می,Rasa TV / Mojahedin of the Islamic Revolution / Prisoner of Conscience,زندانی عقیدتی,Abolfazl Ghadyani,ابوالفضل قدیانی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_141.mp4,۱۳۸۹/۰۹/۲۲,12/13/10,2010-12-13,,,Tehran (Iran),تهران,Iran,ایران,"Rasa TV reports on views of Ayatollah Hussein-Ali Montazeri on government, supreme leadership, human rights, and freedom of choice. ",گزارش تلویزیون رسا به دیدگاه آیت,Rasa TV / Supreme Leadership,ولایت فقیه / تلویزیون رسا,Hussein-Ali Montazeri,حسین علی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_142.mp4,۱۳۸۹/۱۰/۲۲,1/12/11,2011-01-12,,,Tehran (Iran),تهران,Iran,ایران,"Rasa TV reports on defense statement of Abolfazl Ghadyani, member of the Mujahedin of the Islamic Revolution and a reformist, read during his private prosecution. ",گزارش تلویزیون رسا به دفاعیه ابوالفضل قدیانی عضو مجاهدین انقلاب اسلامی و اصلاح طلب خواند شده در دادگاه غیرعلنی وی می,Rasa TV / Mojahedin of the Islamic Revolution / Prisoner of Conscience,زندانی عقیدتی,Abolfazl Ghadyani,ابوالفضل قدیانی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_143.mp4,۱۳۸۹/۰۹/۲۳,12/14/10,2010-12-14,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on the meeting of Zahra Rahnavard with family of Mohammad Nourizad during his incarceration. ,گزارش تلویزیون رسا به ملاقات زهرا رهنورد با خانواده محمد نوریزاد در حینی که او دستگیر بود می,Rasa TV / Prisoner of Conscience,زندانی عقیدتی,Zahra Rahnavard / Mohammad Nourizad,محمد نوریزاد / زهرا رهنورد,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_144.mp4,۱۳۸۹/۰۹/۲۴,12/15/10,2010-12-15,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on views of Ayatollah Hussein-Ali Montazeri on supreme leadership and politics. ,گزارش تلویزیون رسا به دیدگاه آیت,Rasa TV / Supreme Leadership,ولایت فقیه / تلویزیون رسا,Hussein-Ali Montazeri,حسین علی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_145.mp4,۱۳۸۹/۱۱/۲۵,2/14/11,2011-02-14,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on the role of internet and social media in creation of freedom movements in Egypt and reflections of that on Iran and Green movement. ,گزارش تلویزیون رسا به نقش اینترنت و شبکه,Rasa TV / Internet / Social Media / Egypt / Green movement,جنبش سبز / مصر / شبکه,,,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_146.mp4,۱۳۸۹/۱۰/۲۵,1/15/11,2011-01-15,,, Mashhad (Iran),مشهد,Iran,ایران,"Rasa TV reports on defense statement of Ahmad Ghabel, theologian, which he read at his prosecution directed to the judge. ",گزارش تلویزیون رسا به دفاعیه احمد قابل پژوهشگر دینی که در محاکمه وی خطاب به قاضی خواند می,Rasa TV / Prisoner of Conscience,زندانی عقیدتی,Ahmad Ghabel,احمد قابل,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"36.2605, 59.6168"
rasatv3_147.mp4,۱۳۸۹/۱۰/۲۶,1/16/11,2011-01-16,,, Mashhad (Iran),مشهد,Iran,ایران,"Rasa TV reports on defense statement of Ahmad Ghabel, theologian, which he read at his prosecution directed to the judge. ",گزارش تلویزیون رسا به دفاعیه احمد قابل پژوهشگر دینی که در محاکمه وی خطاب به قاضی خواند می,Rasa TV / Prisoner of Conscience,زندانی عقیدتی,Ahmad Ghabel,احمد قابل,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"36.2605, 59.6168"
rasatv3_148.mp4,۱۳۸۹/۱۰/۲۷,1/17/11,2011-01-17,,, Mashhad (Iran),مشهد,Iran,ایران,"Rasa TV reports on defense statement of Ahmad Ghabel, theologian, which he read at his prosecution directed to the judge. ",گزارش تلویزیون رسا به دفاعیه احمد قابل پژوهشگر دینی که در محاکمه وی خطاب به قاضی خواند می,Rasa TV / Prisoner of Conscience,زندانی عقیدتی,Ahmad Ghabel,احمد قابل,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"36.2605, 59.6168"
rasatv3_149.mp4,۱۳۸۹/۰۹/۲۸,12/19/10,2010-12-19,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on letters Mohammad Nourizad wrote to the supreme leader that eventually led to his conviction and later on his hunger strike in protest of his prosecution. ,گزارش تلویزیون رسا به نامه,Rasa TV / Prisoner of Conscience / Hunger Strike ,اعتصاب غذا / زندانی عقیدتی,Mohammad Nourizad / Ali Khamenei,علی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_150.mp4,۱۳۸۹/۱۰/۲۸,1/18/11,2011-01-18,,, Mashhad (Iran),مشهد,Iran,ایران,"Rasa TV reports on defense statement of Ahmad Ghabel, theologian, which he read at his prosecution directed to the judge. ",گزارش تلویزیون رسا به دفاعیه احمد قابل پژوهشگر دینی که در محاکمه وی خطاب به قاضی خواند می,Rasa TV / Prisoner of Conscience,زندانی عقیدتی,Ahmad Ghabel,احمد قابل,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"36.2605, 59.6168"
rasatv3_151.mp4,۱۳۸۹/۰۹/۲۹,12/20/10,2010-12-20,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on letters Mohammad Nourizad wrote to the supreme leader that eventually led to his conviction and later on his hunger strike in protest of his prosecution. ,گزارش تلویزیون رسا به نامه,Rasa TV / Prisoner of Conscience / Hunger Strike ,اعتصاب غذا / زندانی عقیدتی,Mohammad Nourizad / Ali Khamenei,علی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_152.mp4,۱۳۸۹/۱۰/۲۹,1/19/11,2011-01-19,,,Tunis (Tunisia),تونس,Tunisia,تونس,Rasa TV reports on freedom movements in Tunisia against the dictatorship which led to evasion of the president Zine El Abidine Ben Ali.,گزارش تلویزیون رسا به جنبش,RASA TV / Civil Rights Movement, جنبش,Zine El Abidine Ben Ali,زین العابدین بن علی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"36.8065, 10.1815"
rasatv3_153.mp4,۱۳۸۹/۱۰/۳,12/24/10,2010-12-24,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on important economic factors and their cultural and social influences during the presidency of Mahmoud Ahmadinejad. ,گزارش تلویزیون رسا به شاخص,Rasa TV / Economy,  اقتصاد / تلویزیون رسا,Mahmoud Ahmadinejad,محمود احمدی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_154.mp4,۱۳۸۹/۱۰/۴,12/25/10,2010-12-25,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on important economic factors and their cultural and social influences during the presidency of Mahmoud Ahmadinejad.,گزارش تلویزیون رسا به شاخص,Rasa TV / Economy,  اقتصاد / تلویزیون رسا,Mahmoud Ahmadinejad,محمود احمدی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_155.mp4,۱۳۸۹/۱۰/۴,12/25/10,2010-12-25,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on letters Mohammad Nourizad wrote to the supreme leader that eventually led to his conviction and later on his hunger strike in protest of his prosecution. Video attends to first part of the second letter.,گزارش تلویزیون رسا به نامه,Rasa TV / Prisoner of Conscience / Hunger Strike ,اعتصاب غذا / زندانی عقیدتی,Mohammad Nourizad / Ali Khamenei,علی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
rasatv3_156.mp4,۱۳۸۹/۱۱/۵,1/25/11,2011-01-25,,,Tehran (Iran),تهران,Iran,ایران,Rasa TV reports on Mir Hossein Mousavi’s statements directed to students regarding ongoing crises in the country.,گزارش تلویزیون رسا به سخنان میر حسین موسوی خطاب به دانشجویان پیرامون بحران,Rasa TV / Green Movement ,جنبش سبز / تلویزیون رسا,Mir-Hossein Mousavi,میر حسین موسوی,RASA TV report ,گزارش تلویزیون رسا,moving image,Television programs,"35.69439, 51.42151"
