filename,Date (Farsi),Date (Gregorian),Date (Normalized),Place (English),Place (Farsi),City (English-LCSH),City (Farsi),Country (English),Country (Farsi),Description (English),Description (Farsi),Keywords/Chants/Slogans (English),Keywords/Chants/Slogans (Farsi),Names (English),Names (Farsi),Title (English),Title (Farsi),Physical Type,Genre (English),"Lat, Lon"
rasatv2_082.mp4,۱۳۹۰/۰۱/۱۸,4/7/11,2011-04-07,,,Amsterdam,آمستردام,Netherland,هلند,"This is a RASA TV interview with Sohrab Razaghi regarding the Iranian parliament passing a new law, which allows the government to closely monitor all the private organizations. ",این ویدیو به مصاحبه تلویزیون رسا با سهراب رزاقی پیرامون تصویب قانون جدید توسط مجلس ایران که به دولت اجازهٔ نظرات بر سازمانهای خصوصی را میدهد، اختصاص داده شده است.,RASA TV,تلویزیون رسا,Sohrab Razzaghi,سهراب رزاقی,RASA TV interview with Sohrab Razaghi,مصاحبه تلویزیون رسا با سهراب رزاقی,moving image,Television programs / Interviews,"52.3702, 4.8952"
rasatv2_083.mp4,۱۳۹۰/۰۱/۱۱,3/31/11,2011-03-31,,,Tehran,تهران,Iran,ایران, This is a RASA TV interview with Gholam-Abbas Tavassoli regarding the life and accomplishments of Ezzatollah Sahabi. ,این ویدیو به مصاحبه تلویزیون رسا با غلام عباس توسلی پیرامون زندگی و دستاورد های عزت الله سحابی اختصاص دارد.,RASA TV,تلویزیون رسا,Gholam-Abbas Tavassoli  / Ezzatollah Sahabi,غلام عباس توسلی / عزت الله سحابی,RASA TV interview with Gholam-Abbas Tavassoli,مصاحبه تلویزیون رسا با غلامعباس توسلی,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_084.mp4,۱۳۹۰/۰۱/۱۱,3/31/11,2011-03-31,,,Tehran,تهران,Iran,ایران,This is a RASA TV interview with an anonymous eyewitness who was present at the funeral of Mir Esmaeil Mousavi. ,این ویدیو به مصاحبه تلویزیون رسا با یک شاهد عینی که در مراسم خاکسپاری میراسماعیل موسوی حضور داشته اختصاص داده شده است.,RASA TV,تلویزیون رسا,Mir-Esmaeil Mousavi,میر اسماعیل موسوی,RASA TV interview with an anonymous eyewitness,مصاحبه تلویزیون رسا با یک شاهد عینی,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_085.mp4,۱۳۹۰/۰۲/۲۶,16/05/2011,16/05/2011,,,Tehran,تهران,Iran,ایران,"This is a RASA TV interview with Fatemeh Alvandi, mother of Mehdi Mahmoudian, regarding the transfer of Mahmoud to solitary confinement. ",این ویدیو به مصاحبه تلویزیون رسا با فاطمه الوندی، مادر مهدی محمودیان، پیرامون انتقال محمود به زندان انفرادی اختصاص داده شده است.,RASA TV,تلویزیون رسا,Mehdi Mahmoudian,مهدی محمودیان,RASA TV interview with Fatemeh Alvandi,مصاحبه تلویزیون رسا با فاطمه الوندی,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_086.mp4,۱۳۹۰/۱۱/۲۷,2/16/11,2011-02-16,,,Boston,بوستون,United States of America,ایالت متحده آمریکا,"This is a RASA TV interview with Fatemeh Haghighatjoo, a former member of the Iranian parliament, regarding the increase of pressures and restrictions on the Green Movement leaders after the public protests on February 14, 2011. ",این ویدیو به مصاحبه تلویزیون رسا با فاطمه حقیقتجو عضو پیشین مجلس پیرامون اضافه شدن فشار ها و محدودیت ها بر سران جنبش سبز پس از تظاهرات های ۲۲ بهمن ۸۹ اختصاص دارد.,RASA TV,تلویزیون رسا,Fatemeh Haghighatjoo,فاطمه حقیقتجو,RASA TV interview with an Fatemeh Haghighatjoo,مصاحبه تلویزیون رسا با فاطمه حقیقت,moving image,Television programs / Interviews,"42.3601, 71.0589"
rasatv2_087.mp4,۱۳۸۹/۰۹/۲۰,12/11/10,2010-12-11,,,Tehran,تهران,Iran,ایران,"This is a RASA TV interview with Fatemeh Maleki, Mohammad Nourizad’s wife, regarding the physical and health condition of Nourizad in prison.",این ویدیو به مصاحبه تلویزیون رسا با فاطمه ملکی، همسر محمد نوریزاد، پیرامون وضعیت نوریزاد در زندان اختصاص دارد.,RASA TV,تلویزیون رسا,Fatemeh Maleki / Mohammad Nourizad,فاطمه ملکی / محمد نوریزاد,RASA TV interview with an Fatemeh Maleki,مصاحبه تلویزیون رسا با فاطمه ملکی,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_088.mp4,۱۳۹۰/۰۱/۳۰,4/19/11,2011-04-19,,,Tehran,تهران,Iran,ایران,"This is a RASA TV interview with Fatemeh Maleki, the wife of Mohammad Nourizad, regarding the violation of Nourizad’s visitation rights in prison. ",این ویدیو به مصاحبه تلویزیون رسا با فاطمه ملکی، همسر محمد نوریزاد، پیرامون تخلفات در مقابل بازدید های نوریزاد در زندان اختصاص دارد.,RASA TV,تلویزیون رسا,Fatemeh Maleki / Mohammad Nourizad,فاطمه ملکی / محمد نوریزاد,RASA TV interview with an Fatemeh Maleki,مصاحبه تلویزیون رسا با فاطمه ملکی,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_089.mp4,۱۳۸۹/۰۸/۱۷,11/18/11,2011-11-08,,,Oslo,اسلو,Norway,نروژ,"This is a RASA TV interview with Farzad Farhangian, a former Iranian diplomat, regarding a remark made by Iran's foreign ministry spokesperson about France not being a safe place for Iranian to travel. ",این ویدیو به مصاحبه تلویزیون رسا با فرزاد فرهنگیان، دیپلمات سابق ایرانی، پیرامون اظهار نظر سخنگوی وزارت امور خارجه در مورد امن نبودن فرانسه برای مسافرت ایرانیان اختصاص دارد.,RASA TV,تلویزیون رسا,Farzad Farhangian,فرزاد فرهنگیان,RASA TV interview with an Farzad Farhangian,مصاحبه تلویزیون رسا با فرزاد فرهنگیان,moving image,Television programs / Interviews,"59.9139, 10.7522"
rasatv2_090.mp4,۱۳۸۹/۰۸/۲۷,11/8/11,2011-11-18,,,Oslo,اسلو,Norway,نروژ,"This is a RASA TV interview with Farzad Farhangian, a former Iranian diplomat, regarding the political activities of Aung San Suu Kyi, a Nobel Peace Prize winner. ",این ویدیو به مصاحبه تلویزیون رسا با فرزاد فرهنگیان، دیپلمات سابق ایرانی، پیرامون فعالیت های سیاسی آنگ سان سوچی برنده جایزه صلح نوبل اختصاص دارد.,RASA TV,تلویزیون رسا,Aung San Suu Kyi,آنگ سان سوچی,RASA TV interview with an Farzad Farhangian,مصاحبه تلویزیون رسا با فرزاد فرهنگیان,moving image,Television programs / Interviews,"59.9139, 10.7522"
rasatv2_091.mp4,۱۳۹۰/۰۱/۰۳,3/23/11,2011-03-23,,,Tehran,تهران,Iran,ایران,"This is a RASA TV interview with Tahereh taherian, mother of Emad Behavar, regarding the latest updates on Emad’s case.",این ویدیو به مصاحبه تلویزیون رسا با طاهره طاهریان، مادر عماد بهاور، پیرامون آخرین وضیعت پرونده عماد اختصاص داده شده است.,RASA TV,تلویزیون رسا,Tahereh Taherian / Emad Bahavar,طاهره طاهریان / عماد بهاور,RASA TV interview with Tahereh taherian,مصاحبه تلویزیون رسا با طاهره طاهریان,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_092.mp4,۱۳۹۰/۰۱/۱۵,4/4/11,2011-04-04,,,Tehran,تهران,Iran,ایران,"This is a RASA TV interview with Fatemeh Golgazi, mother of Mansour Osanlou, who is an Iranian Labor Movement leader, regarding the physical and health condition of Mansour in prison.",این ویدیو به مصاحبه تلویزیون رسا با فاطمه گل گزی، مادر منصور اسانلو، یکی از سران جنبش کارگران در ایران، پیرامون وضعیت منصور در زندان اختصاص دارد.,RASA TV,تلویزیون رسا,Fatemeh Golgazi / Mansour Osanlou,فاطمه گل گزی / منصور اسانلو,RASA TV interview with Fatemeh Golgazi,مصاحبه تلویزیون رسا با فاطمه گل گزی,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_093.mp4,۱۳۹۰/۰۶/۰۴,8/26/11,2011-08-26,,,Tehran,تهران,Iran,ایران,"This is a RASA TV interview with the mother of Mostafa Karim Beigi, who was killed during one of the Green Movement protests, regarding the head of the judicial system of Iran, Sadegh Larijani, claiming that only one person was killed in all the Green Movement protests. ",این ویدیو به مصاحبه تلویزیون رسا با مادر مصطفی کریم بیگی، جوانی که در یکی از تظاهرات های جنبش سبز کشته شد، پیرامون سخنان صادق لاریجانی در مورد اینکه فقط یک نفر در جریان تظاهرات ها کشته شد اختصاص دارد.,RASA TV,تلویزیون رسا,Mostafa Karimbeigi,مصطفی کریم بیگی,RASA TV interview with the mother of Mostafa Karim Beigi,مصاحبه تلویزیون رسا با مادر مصطفی کریم بیگی,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_094.mp4,۱۳۸۹/۰۸/۲۸,11/19/10,2010-11-19,,,Tehran,تهران,Iran,ایران,"This is a RASA TV interview with Afsharian, Nazanin Khosravani’s mother, regarding the arrest and court trial of Nazanin. ",این ویدیو به مصاحبه تلویزیون رسا با افشاریان، مادر نازنین خسروانی، پیرامون بازداشت و پرونده نازنین اختصاص داده شده است.,RASA TV,تلویزیون رسا,Nazanin Khosravani,نازنین خسروانی,RASA TV interview with Afsharian,مصاحبه تلویزیون رسا با افشاریان,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_095.mp4,۱۳۹۰/۰۱/۲۳,4/13/11,2011-04-13,,,,,,,"This is a RASA TV interview with the mother of Mehdi Mahmoudian, a political prisoner,  regarding the ongoing hunger strike of her son and other political prisoners.",این ویدیو به مصاحبه تلویزیون رسا با مادر مهدی محمودیان، زندانی سیاسی،  پیرامون ادامهٔ اعتصاب غذای پسرشان و دیگر زندانیان سیاسی در زندان اختصاص داده شده است.,RASA TV,تلویزیون رسا,Mehdi Mahmoudian,مهدی محمودیان,RASA TV interview with the mother of Mehdi Mahmoudian,مصاحبه تلویزیون رسا با مادر مهدی محمودیان,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_096.mp4,۱۳۸۹/۱۰/۱۶,1/6/11,2011-01-06,,,Kuala Lumpur,کوالالامپور,Malaysia,مالزی,"This is a RASA TV interview with Mana Neystani, an Iranian cartoonist, regarding the role that an artist can play in a civil rights movement. ",این ویدیو به مصاحبه تلویزیون رسا با مانا نیستانی، کاریکاتوریست ایرانی، پیرامون نقش هنرمند در جنبش های اجتماعی اختصاص دارد.,RASA TV,تلویزیون رسا,Mana Neyestani,مانا نیستانی,RASA TV interview with Mana Neystani,مصاحبه تلویزیون رسا با مانا نیستانی,moving image,Television programs / Interviews,"3.1390, 101.6869"
rasatv2_097.mp4,۱۳۹۰/۰۱/۱۸,4/7/11,2011-04-07,,,Tehran,تهران,Iran,ایران,"This is a RASA TV interview with Mohammad Sharif, a lawyer as well as a law professor, regarding his official dismissal from the Allameh Tabatabaee University. ",این ویدیو به مصاحبه تلویزیون رسا با محمد شریف، وکیل دادگستری و استاد دانشگاه، پیرامون اخراج رسمی اش از دانشگاه علامه طباطبایی اختصاص دارد.,RASA TV,تلویزیون رسا,Mohammad Sharif,محمد شریف,RASA TV interview with Mohammad Sharif,مصاحبه تلویزیون رسا با محمد شریف,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_098.mp4,۱۳۸۹/۰۹/۲۷,12/18/10,2010-12-18,,,Tehran,تهران,Iran,ایران,"This is a RASA TV interview with Mehdi Khaz-Ali regarding the presence of a large number of military and security forces on the day of Ashura (Ashura is commemorated by Shi'a Muslims as a day of mourning for the martyrdom of Husayn ibn Ali, the grandson of Muhammad) in Tehran. ",این ویدیو به مصاحبه تلویزیون رسا با مهدی خز علی پیرامون حضور سنگین نیروهای انتظامی و امنیتی در خیابان ها در روز عاشورا ۸۸ اختصاص دارد.,RASA TV,تلویزیون رسا,Mehdi Khazali,مهدی خز علی,RASA TV interview with Mehdi Khaz-Ali,مصاحبه تلویزیون رسا با مهدی خزعلی,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_099.mp4,۱۳۹۰/۰۲/۰۶,4/26/11,2011-04-26,,,Boston,بوستون,United States of America,ایالت متحده آمریکا,"This is a RASA TV interview with Mehrangiz Kar regarding the prosecution of Faezeh Hashemi Rafsanjani, a women’s rights activist, after her interview, in which she criticized the Iranian government and some of the authorities was published on the Roozonline website. ",این ویدیو به مصاحبه تلویزیون رسا با مهرانگیز کار پیرامون پیگرد قانونی فائزه هاشمی رفسنجانی پس از اینکه اظهار نظرهایش در مورد دولت در وبسایت روز آنلاین منتشر شد اختصاص دارد.,RASA TV,تلویزیون رسا,Mehrangiz Kar / Faezeh Hashemi Rafsanjani,مهرانگیز کار / فائزه هاشمی رفسنجانی,RASA TV interview with Mehrangiz Kar,مصاحبه تلویزیون رسا با مهرانگیز کار,moving image,Television programs / Interviews,"42.3601, 71.0589"
rasatv2_100.mp4,۱۳۸۹/۱۰/۱۴,1/4/11,2011-01-04,,,Tehran,تهران,Iran,ایران,"This is a RASA TV interview with Mahsa Amrabadi regarding the resignation of Ahmad Gholami, Editor-in-Chief of Shargh newspaper, from his position. ",این ویدیو به مصاحبه تلویزیون رسا با مهسا امرابادی پیرامون استعفای  احمد غلامی، سر دبیر روزنامه شرق، اختصاص داده شده است.,RASA TV,تلویزیون رسا,Mahsa Amrabadi / Ahmad Gholami,مهسا امر آبادی / احمد غلامی,RASA TV interview with Mahsa Amr-Abadi,مصاحبه تلویزیون رسا با مهسا امر,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_101.mp4,۱۳۸۹/۱۲/۰۳,2/22/11,2011-02-22,,,Tehran,تهران,Iran,ایران,This is a RASA TV interview with Mahsa Amrabadi regarding the poor condition of prisons for political prisoners. ,این ویدیو به مصاحبه تلویزیون رسا با مهسا امر آبادی پیرامون وضعیت وخیم زندان ها برای زندانیان سیاسی اختصاص دارد.,RASA TV,تلویزیون رسا,Mahsa Amrabadi / Ahmad Gholami,مهسا امر آبادی / احمد غلامی,RASA TV interview with Mahsa Amr-Abadi,مصاحبه تلویزیون رسا با مهسا امر,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_102.mp4,۱۳۹۰/۰۲/۰۴,4/24/11,2011-04-24,,,Paris ,پاریس,France,فرانسه,"This is a RASA TV interview with Sirajuddin Mirdamadi, a journalist, regarding the reaction of Ali Khamenei, the supreme leader of Iran, to the way his comment on the changes in the Ministry of Intelligence was published on IRNA. ",این ویدیو به مصاحبه تلویزیون رسا با سراج الدین میردامادی، روزنامه نگار، پیرامون واکنش علی خامنه ای به انتشار اظهار نظر های وی در مورد وزارت اطلاعات در ایرنا اختصاص دارد.,RASA TV,تلویزیون رسا,Serajuddin Mirdamadi / Ali Khamenei,سراج الدین میردامادی / علی خامنه ای,RASA TV interview with Sirajuddin Mirdamadi,مصاحبه تلویزیون رسا با سراج الدین میردامادی,moving image,Television programs / Interviews,"48.8567, 2.3508"
rasatv2_103.mp4,۱۳۹۰/۰۱/۱۰,3/30/11,2011-03-30,,,Paris ,پاریس,France,فرانسه,"This is a RASA TV interview with Sirajuddin Mirdamadi, a journalist, regarding the house arrest of the Green Movement leaders and not allowing their children to visit them.  ",این ویدیو به مصاحبه تلویزیون رسا با سراج الدین میردامادی، روزنامه نگار، پیرامون حصر خانگی رهبران جنبش سبز و محروم کردن فرزندان این رهبران از ملاقاتشان، اختصاص داده شده است.,RASA TV,تلویزیون رسا,Serajuddin Mirdamadi,سراج الدین میردامادی,RASA TV interview with Sirajuddin Mirdamadi,مصاحبه تلویزیون رسا با سراج الدین میردامادی,moving image,Television programs / Interviews,"48.8567, 2.3508"
rasatv2_104.mp4,۱۳۹۰/۰۴/۲۸,7/19/11,2011-07-19,,,Tehran ,تهران,Iran,ایران,"This is a RASA TV interview with Nasser Taghvai, an Iranian film director and screenwriter, regarding the arrest of his wife, Marzieh Vafamehr. ",این ویدیو به مصاحبه تلویزیون رسا با ناصر تقوایی، کارگردان و فیلمنامه نویس ایرانی، پیرامون دستگیری همسرش مرضیه وفامهر اختصاص دارد.,RASA TV,تلویزیون رسا,Nasser Taghvai / Marzieh Vafamehr,ناصر تقوایی / مرضیه وفامهر,RASA TV interview with Naser Taghvayi,مصاحبه تلویزیون رسا با ناصر تقوایی,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_105.mp4,۱۳۹۰/۰۵/۱۳,8/4/11,2011-08-04,,,Tehran ,تهران,Iran,ایران,"This is a RASA TV interview with Naser Taghvayi, an Iranian film director and screenwriter, regarding the physical and health condition of his wife, Marzieh Vafamehr, in prison.",این ویدیو به مصاحبه تلویزیون رسا با ناصر تقوایی، کارگردان و فیلمنامه نویس ایرانی، پیرامون وضعیت سلامت همسرش مرضیه وفامهر در زندان اختصاص دارد.,RASA TV,تلویزیون رسا,Nasser Taghvai / Marzieh Vafamehr,ناصر تقوایی / مرضیه وفامهر,RASA TV interview with Naser Taghvayi,مصاحبه تلویزیون رسا با ناصر تقوایی,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_106.mp4,۱۳۹۰/۰۳/۱۱,6/1/11,2011-06-01,,,Tehran ,تهران,Iran,ایران,"This is a RASA TV interview with Haleh Sahabi, daughter of Ezzatollah Sahabi, regarding the life and accomplishments of her father. ",این ویدیو به مصاحبه تلویزیون رسا با هاله سحابی، فرزند عزت الله سحابی، پیرامون زندگی و دستاورد های پدر دارد.,RASA TV,تلویزیون رسا,Haleh Sahabi / Ezzatollah Sahabi,هاله سحابی / عزت الله سحابی,RASA TV interview with Haleh Sahabi,مصاحبه تلویزیون رسا با هاله سحابی,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_107.mp4,۱۳۹۰/۰۶/۰۴,8/26/11,2011-08-26,,,Tehran ,تهران,Iran,ایران,"This is a RASA TV interview with Mostafaei, the mother of Hassan Alipour who was killed during one of the Green Movement protests, regarding the head of the judicial system of Iran, Sadegh Larijani, claiming that only one person was killed in all the Green Movement protests. ",ین ویدیو به مصاحبه تلویزیون رسا با مصطفایی، مادر حسن علیپور جوانی که در یکی از تظاهرات های جنبش سبز کشته شد، پیرامون اظهار نظر های صادق لاریجانی در مورد اینکه فقط یک نفر در جریان تظاهرات ها کشته شد اختصاص دارد.,RASA TV,تلویزیون رسا,Hassan Alipour / Sadegh Larijani,حسن علی پور / صادق لاریجانی,RASA TV interview with Mostafaei,مصاحبه تلویزیون رسا با مصطفایی,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_108.mp4,۱۳۸۹/۱۲/۰۴,2/23/11,2011-02-23,,,Tehran ,تهران,Iran,ایران,"This is a RASA TV interview with Sabeti, the wife of Ali Bagheri who is a member of the Mojahedin of the Islamic Revolution of Iran Organization, regarding the arrest of her husband. ",این ویدیو به مصاحبه تلویزیون رسا با ثابتی، همسر علی باقری عضو سازمان مجاهدین انقلاب اسلامی در مورد دستگیری باقری اختصاص دارد.,RASA TV,تلویزیون رسا,Ali Bagheri,علی باقری,RASA TV interview with Sabeti,مصاحبه تلویزیون رسا با ثابتی,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_109.mp4,۱۳۸۹/۰۸/۲۰,11/11/10,2010-11-11,,,Tehran ,تهران,Iran,ایران,"This is a RASA TV interview with Fatemeh Maleki, the wife of Mohammad Nourizad, a political prisoner, regarding Nourizad’s health condition in prison. ",این ویدیو به مصاحبه تلویزیون رسا با فاطمه ملکی، همسر محمد نوریزاد، پیرامون وضعیت نوریزاد در زندان اختصاص دارد.,RASA TV,تلویزیون رسا,Fatemeh Maleki / Mohammad Nourizad,فاطمه ملکی / محمد نوریزاد,RASA TV interview with Fatemeh Maleki,مصاحبه تلویزیون رسا با فاطمه ملکی,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_110.mp4,۱۳۸۹/۱۰/۰۹,12/30/11,2011-12-30,,,Tehran ,تهران,Iran,ایران,"This is a RASA TV interview with Sadigheh Khedmat, the wife of Ali Shakouri, a political prisoner, regarding Shakouri’s health condition in prison. ",این ویدیو به مصاحبه تلویزیون رسا با صدیقه خدمت، همسر زندانی سیاسی علی شکوری، پیرامون وضیعت سلامت شکوری در زندان اختصاص داده شده است.,RASA TV,تلویزیون رسا,Sadigheh Khedmat / Ali Shakouri,صدیقه خدمت / علی شکوری,RASA TV interview with Sadigheh Khedmat,مصاحبه تلویزیون رسا با صدیقه خدمت,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_111.mp4,۱۳۸۹/۱۲/۱۱,3/2/11,2011-03-02,,,Tehran ,تهران,Iran,ایران,"This is a RASA TV interview with anonymous eyewitness to the street protest on March 1, 2011. ",این ویدیو به مصاحبه تلویزیون رسا با یک شاهد عینی که در تظاهرات ۱۰ اسفند شرکت کرده، اختصاص داده شده است.,RASA TV,تلویزیون رسا,,,RASA TV interview with an anonymous eyewitness,مصاحبه تلویزیون رسا با یک شاهد عینی,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_112.mp4,۱۳۸۹/۱۰/۲۷,2/16/11,2011-02-16,,,Tehran ,تهران,Iran,ایران,This is a RASA TV interview with one of the founders of the “25 Bahman” Facebook page.,این ویدیو به مصاحبه تلویزیون رسا با یکی بنیان گزاران صفحه ۲۵ بهمن در فیسبوک اختصاص دارد.,RASA TV,تلویزیون رسا,,,RASA TV interview with one of the founders of the “25 Bahman” Facebook page,مصاحبه تلویزیون رسا با یکی,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_113.mp4,۱۳۸۹/۰۶/۱۱,9/2/11,2011-09-02,,,Qazvin ,قزوین,Iran,ایران,This is a RASA TV interview with Nasser Ghavami regarding the International Quds Day (annual event held on the last Friday of Ramadan to express support for the Palestinians.),این ویدیو به مصاحبه تلویزیون رسا با ناصر قوامی پیرامون روز جهانی قدس اختصاص دارد.,RASA TV,تلویزیون رسا,Nasser Ghavami,ناصر قوامی,RASA TV interview with Naser Ghavami,مصاحبه تلویزیون رسا با ناصر قوامی,moving image,Television programs / Interviews,"36.2737, 49.9982"
rasatv2_114.mp4,۱۳۸۹/۰۹/۱۹,12/10/10,2010-12-10,,,Tehran ,تهران,Iran,ایران,"This is a RASA TV interview with Amin Ahmadian, a member of the Office for Strengthening Unity, regarding the National Student Day in Iran. ",این ویدیو به مصاحبه تلویزیون رسا با امین احمدیان، عضو شورای ادوار تحکیم، پیرامون روزِ ملی دانش آموز در ایران اختصاص دارد.,RASA TV,تلویزیون رسا,Amin Ahmadian,امین احمدیان,RASA TV interview with Amin Ahmadian,مصاحبه تلویزیون رسا با امین احمدیان,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_115.mp4,۱۳۸۹/۰۶/۲۲,9/13/10,2010-09-13,,,Tehran ,تهران,Iran,ایران,This is a RASA TV interview with Ebrahim Amini regarding the ways RASA TV or any other independent media may be able to help the Green Movement.,این ویدیو به مصاحبه تلویزیون رسا با ابراهیم امینی پیرامون نقشی که تلویزیون رسا و رسانه های مستقل در کمک به جنبش سبز دارند اختصاص دارد.,RASA TV,تلویزیون رسا,Ebrahim Amini,ابراهیم امینی,RASA TV interview with Ebrahim Amini,مصاحبه تلویزیون رسا با ابراهیم امینی,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_116.mp4,۱۳۸۹/۱۰/۱۲,1/2/11,2011-01-02,,,Tehran ,تهران,Iran,ایران,"This is a RASA TV interview with Amin Ahmadian, the husband of Bahareh Hedayat, regarding the ongoing hunger strike of her wife in prison. ",این ویدیو به مصاحبه تلویزیون رسا با امین احمدیان، همسر بهاره هدایت، پیرامون ادامهٔ اعتصاب غذای همسرش در زندان اختصاص داده شده است.,RASA TV,تلویزیون رسا,Amin Ahmadian / Bahareh Hedayat,امین احمدیان / بهاره هدایت,RASA TV interview with Amin Ahmadian,مصاحبه تلویزیون رسا با امین احمدیان,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_117.mp4,۱۳۸۹/۰۸/۰۹,10/31/10,2010-10-31,,,Tehran ,تهران,Iran,ایران,This is a RASA TV interview with Jalal Jalalizadeh regarding the increasing pressure of the government on Iranian Sunnis.,این ویدیو به مصاحبه تلویزیون رسا با جلال جلالی زاده پیرامون افزایش فشار دولت بر ایرانیان سنی اختصاص دارد.,RASA TV,تلویزیون رسا,Jalal Jalalizadeh,جلال جلالی زاده,RASA TV interview with Jalal Jalalizadeh ,مصاحبه تلویزیون رسا با جلال جلالی زاده,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_118.mp4,۱۳۸۹/۰۸/۰۱,10/23/10,2010-10-23,,,Tehran ,تهران,Iran,ایران,"This is a RASA TV interview with Hamid Jamali, brother of Ali Jamali, regarding the latest updates on Ali’s case and court trail. ",این ویدیو به مصاحبه تلویزیون رسا با حمید جمالی، برادر علی جمالی، پیرامون تازگی ها در رسیدگی به پرونده علی اختصاص دارد.,RASA TV,تلویزیون رسا,Hamid Jamali / Ali Jamali,حمید جمالی / علی جمالی,RASA TV interview with Hamid Jamali,مصاحبه تلویزیون رسا با حمید جمالی,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_119.mp4,۱۳۸۹/۰۷/۰۳,25/09/2010,2010-09-25,,,Tehran ,تهران,Iran,ایران,"This is a RASA TV interview with Hamidreza Jalayipour regarding importance of civil rights movements, such as the Green Movement, in Iran. ",این ویدیو به مصاحبه تلویزیون رسا با حمیدرضا جلایی پور پیرامون اهمیت جنبشهای مدنی مانند جنبش سبز در ایران اختصاص داده شده است.,RASA TV,تلویزیون رسا,Hamidreza Jalaeipour,حمید رضا جلایی پور,RASA TV interview with Hamidreza Jalalipour,مصاحبه تلویزیون رسا با حمیدرضا جلایی پور,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_120.mp4,۱۳۸۹/۱۰/۰۳,12/24/10,2010-12-24,,,Tehran ,تهران,Iran,ایران,"This is a RASA TV interview with Jalal Jalalizadeh regarding the death sentence of Habibollah Latifi, a Kurdish activist.",این ویدیو به مصاحبه تلویزیون رسا با جلال جلالی زاده پیرامون حکم اعدام حبیب الله لطیفی فعال سیاسی کرد اختصاص دارد.,RASA TV,تلویزیون رسا,Jalal Jalalizadeh / Habibollah Latifi,جلال جلالی زاده / حبیب الله لطیفی,RASA TV interview with Jalal Jalalizadeh ,مصاحبه تلویزیون رسا با جلال جلالی زاده,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_121.mp4,۱۳۹۰/۱۰/۱۳,1/3/11,2011-01-03,,,Tehran ,تهران,Iran,ایران,"This is a RASA TV interview with Fatemeh Golgazi, mother of Mansour Osanlou, who is an Iranian Labor Movement leader, regarding the physical and health condition of Mansour in prison.",این ویدیو به مصاحبه تلویزیون رسا با فاطمه گل گزی، مادر منصور اسانلو، یکی از سران جنبش کارگران در ایران، پیرامون وضعیت منصور در زندان اختصاص دارد.,RASA TV,تلویزیون رسا,Fatemeh Golgazi / Mansour Osanlou,فاطمه گل گزی / منصور اسانلو,RASA TV interview with Fatemeh Golgazi,مصاحبه تلویزیون رسا با فاطمه گل گزی,moving image,Television programs / Interviews,"35.69439, 51.42151"
rasatv2_122.mp4,۱۳۸۹/۰۶/۲۷,9/18/10,2010-09-18,,,Tehran ,تهران,Iran,ایران,This is a RASA TV interview with Saeid Razavi Faqih regarding the different ways the Iranian government has been trying to suppress the Green Movement. ,این ویدیو به مصاحبه تلویزیون رسا با سعید رضوی فقیه پیرامون راهکارهای مختلف به کار برده شدهٔ توسط دولتِ ایران برای سرکوب جنبش سبز اختصاص داده شده است.,RASA TV,تلویزیون رسا,Saeid Razavi Faqih,سعید رضوی فقیه,RASA TV interview with Saeid Razavi Faqih,مصاحبه تلویزیون رسا با سعید رضوی فقیه,moving image,Television programs / Interviews,"35.69439, 51.42151"
